text,rating,full_date,vader_scores
No Way This Is A Good Movie Maine coon Barbie represents o press ion of women all around the world ruled by men Ken represents manhood without capitalism or without a genital blah blah blah This movie should not have been a political satire It should have been a fantasy romance comedy musical such as Entangled or Disney movies I left the movie theater after its first minutes so if this one didnt turn out to be a masterpiece in the remaining hour of its runtime I had much more fun time wandering under hot sun than watching Barbie Robbie and Gosling are as good as they could get with this absurd writing and directing My rating is only for the sake of its starting level production staff PA Gathering servants who worked for min u mum union wage out of this Was this in to,3.0,22 July 2023,0.96
Amazingly funny pao lap t I was positively surprise I never write reviews but I loved the movie Was funny the acting was amazing and it kept me so entertained Thank you Barbie I really recommend everyone to watch it I am happy I did The movie was moving funny deep refreshing The acting of Ryan Gosling was impeccable But the whole cast did such an amazing job too The movie has comedy and touches of musical Its a complete surprise I would definitely watch it again If you are undecided and you think this is a kid movie It is not And it is worth the tome You will leave happy Its Barbie and Its Ken out of this Was this in to,8.0,22 July 2023,0.9964
Fun filled and pink ben price A pink lovers dream really I s at down at this film with nothing but open mindedness and a slight sense of uncomfortable ness as being one of the few men in seated at the showing However leaving this film I was filled with a great sense of joy a near two hour course of fun laughter and adult themes to make this a great film Could a child watch this for the sake of it purely being Barbie Yes Could an adult enjoy this and understand the true meanings of the film Yes Without giving any spoilers away Greta Ger wig delivers a fun filled adventure with mature enough themes to open the eyes of many film goers to see what is really out there happening in todays world and this a pure reflection of that formatted in a way that all can enjoy A seemingly fully invested enable cast bring the life and soul to this film Gosling seemingly carrying this film on his back and performance was also good enough The cinematography and stage design for this was exactly how you would imagine and provide a great backdrop to this film The musical numbers and art style were in complete sync boosting the film to wild heights Some tough touching and some frankly weird scenes The very end left me feeling great overall and its certainly a film I would see again and one I would recommend out of this Was this in to,8.0,23 July 2023,0.9979
Great tori raphael Just amazing and a spectacular film for everyone of all ages The cast and direction of the film were amazing The set pieces and art direction was inspired Additionally the script was air tight and very funny I cried and laughed throughout the film I truly believe the movie will become a classic The only reason it lost a star was because of some of the loose ends of the plot in the film Overall the film was a great movie going event and extremely rewarding I think Ger wig is very good at subverting audience expectations which makes the film more engaging I would recommend this movie for everyone out of this Was this in to,9.0,22 July 2023,0.9872
Almost got it right een sanders out of this Was this in to,8.0,22 July 2023,0.0
Definitely Not For Kids Andrew m cal Ive just taken nieces and to see Barbie They both hated it really really hated it And me Im just stunned Ive no idea what Ive just seen If Barbie is meant to be a dark satire its alright If its meant to be a kids movie its unconscionably bad And Im totally confused which type of movie its supposed to be What the literal heck is going on If you re looking for a twenty first century dark cultural satire you re at least in your twenties you ve an open mind this is your movie maybe If you re looking for a movie to take your kids to before getting ice cream this is absolutely not the movie you re looking for My advice give Barbie a miss and go straight for the ice cream You will be so much happier I wish I had out of this Was this in to,3.0,23 July 2023,-0.7544
Could have been feminist ic in a good way sarah s oder strom With all the hype around this film my expectations were high and were initially met The film begins as a self aware lighthearted critique of its own legacy but as Barbie steps her flattened foot into the real world transcends into a clumsy story on gender inequalities Whilst funny and original at first it doesnt take long to notice the repetition of the same jokes that were introduced in the initial minutes of the script as the film transitions into a full blown battle of the sexes Despite these flaws the casting is well executed with Ryan Gosling delivering a brilliant performance as Ken Unfortunately even his portrayal is unable to compensate for the deficient plot out of this Was this in to,5.0,19 July 2023,0.926
Barbie for one and all ghetto fab toast This movie was amazing both in the commentary it set out to say and the jokes Im not gonna beat around the Mal bu i dream house the casting was on point and the references to some of the more obscure Barbie lore was appreciated Ken also has some pretty fun scenes as well Now listen Ive already seen reviews about how some people arent happy about the commentary in the movie Well guess what maybe that s the issue then We have movies about war but that doesnt mean we are saying war is good Overall I think there are a lot of people who wanted this to be a comedy so bad that they missed the very obvious signs in the trailer that it was going to be more then that The comedy is there to s often the slap of reality that yes women are still objectified and they arent going to sugar coat it If this movie pisses you off because you think the plot is men bad women good then you missed the point of story line and how he grew as a person Grow up and learn to see beyond your Barbie land where everything its perfect for you cause its not out of this Was this in to,9.0,20 July 2023,0.5614
Barbie is Fantastic Its everything you like to see feel and enjoy while watching a movie p Barbie is fun hilarious emotional musical thought provoking full of fantasy sometimes over the top It transfers us to whole new magical world and you will enjoy every single second of it while makes us relate to ourselves and our real world problems emotions and situations Filled with powerful performances and soundtracks A instant classy Must Watch Margot Robbie owns the role Barbie She lives the character Ryan as Ken is so great He does really steals the show sometimes All the others supporting characters and human characters are so good and fun too Barbie movie really respects its roots and pays a beautiful tribute to all Barbie dolls and its creators out of this Was this in to,9.0,24 July 2023,0.9907
Exceeded my expectations leonardo cedi I just saw the barbie movie this day and in a few words I can say that it exceeded my expectations that I had about this movie First of all the performance of all the characters in general is more than decent and I also feel that it had a perfectly planned plot since I consider that no scene is out of context or just filler which is something that happens very often in movies these days Also another aspect to highlight is that the film in general is still entertaining for audiences of all ages since it contains humorous phrases and references that make the film more attractive to people Finally the main reason why I liked this film so much was that it leaves you with a very deep message since this film touches on very sensitive issues that represent the defects of the human being and this film leaves us a message that we are all equally important and that we must not let ourselves be carried away by society s stereotypes out of this Was this in to,8.0,22 July 2023,0.9324
Fun and heartwarming q hy t When I first walked into the cinema to watch this movie my first expectation is just for it to be funny and fun pink stuff but I expected a more deeper meaning to this movie when its a Greta Ger wig movie And what even more interesting about this movie is when you watch this at the first half you would think it is solely about woman empowerment and stuff but at the end it really does explain about mans feeling and insecurities as well The introduction of patriarchy towards Ken is such an amazing and fun scene to watch Ryan gosling is such a good actor to play the him bo role since you can enjoy his character despite how he portrayed the toxic masculinity role so well But I wanna focus more on my point of view as a woman myself here Watching this movie as someone who s childhood revolves around Barbie doll brings so much nostalgia and make me realize how it plays a huge part in my journey as a woman The transitions from being a little girl to a woman is spot on It touches about insecurities and the mans expectations of a woman and many more crucial problems It is so woman empowering and the message is quite obvious and delivered pretty strongly and straight forward in the scripts But I couldnt deny the script writing really touches my heart and makes me wanna cry But i still wish it was being pot rayed and conveyed more subtly as it will be more fun for viewers to interpret the message itself but I understand that this Barbie movies targeted audience could be from all range of age so the message should be crystal clear Its just some people might think that this movie is solely forcing an agenda Like as a woman I get this whole messages but for someone else it might be coming off to strong and seems pretty stereotypical feminism BS which is a hard pill to swallow but we all know certain people in our society will have that kind of opinion when they saw the movie That s why I wish it comes more naturally that s all But I think the ending make up the whole strong message about feminism earlier with how its was not just about that Like I said the movie also touches about the whole experience as a human no matter what their gender are and how were flawed but that s just what life is out of this Was this in to,9.0,21 July 2023,0.9972
What a surprise f ley ros Go and see it with neutrality It is not a movie exclusively for the female audience I have fully appreciated the way in which certain topics are addressed such as Capitalism and Patriarchy the stereotypes of being an attractive Woman and the problem about the toxic masculinity At the moment it is the film that most surprised me positively of There s a special chemistry between Ryan Gosling and Margot Robbie since when they appear together in the first scene till the last one and when you note this detail you cannot think Damn they re so gorgeous Would recommend it out of this Was this in to,8.0,25 July 2023,0.9769
Entertaining if a Bit Feminist ic breathing life house Went into this movie knowing it d be hilariously awkward Robbie as Barbie and Gosling as Ken Also a great supporting cast including Ferrell Cera Liu McKinnon just to name a few It was thoroughly entertaining but a few segments were a bit too preachy on feminism but that s to be expected when its a Barbie movie This film had great costume and set designs and will win Oscars for those two categories for sure It will most likely be nominated in all the major categories My only hope is that this destroys Mission Impossible at the box office so we can witness Barbie defeating Tom Cruise Worth a watch and probably a re watch once it goes up for rent digitally out of this Was this in to,8.0,23 July 2023,0.9514
Fun but occasionally confused with itself to mp mcr Ill start with the issues because overall this movie was enjoyable if you dont take it too seriously The majority of the movie is a lighthearted comedy The biggest tool a comedy has to use for conveying societal criticisms is satire The beauty of satire is that you can make some really good points When the movie used satire to make its points it was great But the of the time that it forgot about the comedy altogether and tried to take itself too seriously Im not saying the subject itself matter wasnt serious conflicted with its own tone You can make all the points you want to make with a biting satire without stomping on your own tone The ending for Barbie was felt misguided Without spoiling it there s a point between when the final conflict is resolved and the very last scene of the movie where barbie experiences something It looks like the scene is supposed to be deep and insightful but it honestly felt like the writers got to that point in the movie and didnt know how to end it so they just piled on some abstract feelings and vague phrases for a transition Sort of like a high schooler writing an essay and not knowing how to write a concluding paragraph The middle school girl character is a dimensional character but writing young children characters seems to be a challenge for Hollywood so you cant blame them too much And lastly the whole car chase scene was a blatant Chevy ad to the point that it was almost funny itself Now the good The visuals and characters were all done really well and not just Robbie and Reynolds but the rest of the cast The movie itself was really entertaining and worth a watch out of this Was this in to,8.0,23 July 2023,0.9958
Funny charming and somewhat confused benjamin sky ler hill Barbie is a film with undeniably gorgeous production design and distinct visual charm and its at its best when it embraces its surreal absurd is t humor and runs with it This has some of the funniest sequences of the year Robbie Gosling and most of the rest of the cast have impeccable comedic timing The line delivery is somehow both dry and full of energy The world that the story presents is gleefully ridiculous and when it fully leans into this tone its wonderful The problems arise when the script fluctuates wildly and frequently between goofy dumb comedy and heavy handed social messaging Its jarring and often seems to be treating us the audience like were stupid The script is so heavy handed in presenting a shallow view of the world and reduction is t view of both men and women yet is seemingly so convinced of its intelligence and wit A caricatured world is all good and fun but its not exactly conducive to making a commentary on incredibly nuanced issues Thankfully the film sort of figures out how to balance all of this by its final minutes and it really does have a knockout ending There s a lot to love here Its just messy in delivering the good stuff out of this Was this in to,5.0,21 July 2023,0.9832
A Invigorating Exploration into the Human Condition nicole After watching the trailers promotional materials and interviews I had very high hopes for this film especially when looking at other work I was not disappointed I went to see it at the cinema with my partner the first weekend of its release and before I had even s at in my seat I was already impressed Over half the audience were families with young children dressed up and holding their own barbie dolls The rest were couples older people groups of young lads and friends The majority of the audience were sporting pink and there was a real buzz of excited chatter in the air that I can not recall ever experiencing to this extent before a film I think this is a testament to the entire creative team to manage to produce so much excitement among so many different types of people is a feat I have not personally witnessed accomplished in my entire adult life The opening scenes were outstanding The introduction to barbie struck me on an emotional level and perfectly set up the characters of the film The introduction to Barbie left me reminiscing of my own childhood experiences of playing with the dolls and managed to perfectly capture the excitement that was to come I really enjoyed how some things were left unsaid and your imagination had to do the groundwork In a film made to appeal to both children and adults often most aspects are over explained and nothing is left up to interpretation yet Barbie managed to ask questions it did not provide complete answers for whilst still maintaining accessibility for its entire audience It had some really imaginative sequences and routines that ensured the film had constant sparkle The choreography and set design complimented these aspects beautifully There were really touching moments on humanity feminism society and relationships without villain i zing Ken Men which would have been an easy cop out It was also oozing with comedic value Robbie and Reynolds were hilarious and brought a youthful exuberance to their respective roles None of the jokes fell flat and there were many moments where I was laughing out loud in the cinema I will say that the casting of the mother and daughter did not feel as strong and that there were some scenes of product placement that felt really forced and did briefly take me out the film Additionally I felt the film did not really know how to finish its story and the last minuets were weak compared to the rest of the movie Despite these criticisms I absolutely adored the film A more honest reflection would probably lead me to score it however personally the relationship I had with in my own childhood strengthened my appreciation for the film It was funny touching exciting all whilst being really quite sad I laughed and I cried I would recommend this film to anyone as I feel that all people going to see it with an open mind will find that they authentically enjoy it Thank you Greta for taking me back to my own childhood and capturing those big questions that begin in our youth on the big screen out of this Was this in to,9.0,23 July 2023,0.998
Has issues but overall good movie alex leroy Acting is good Margot did an amazing job at portraying Barbie even though Ryan as Ken absolutely stole the show to be honest Humour wasnt amazing but it was still good enough to make me laugh a few times Plot is slightly messy not horrible like I get it but the movie didnt really dive into anything too deep either in my opinion but at least it does mention some important subjects Another thing that bothered me was the waste of Will character who could have been a better villain that simply an incapable clown I still very much enjoyed this movie and think the movie still works because its execution cool idea and good acting but needed a bit more complexity and maybe a better written villain with actual motives in order to become a masterpiece out of this Was this in to,8.0,22 July 2023,0.9926
Extremely OVER HYPED ebs entourage Definitely not understanding why this movie was over hyped What age demographic is this movie for exactly Its not a movie for little kids Maybe pre teen girls And I cant understand how they wouldnt be bored with this film Its music every couple of mins and everything is way over the top Actors were great but the script isnt entertaining at all Honestly the trailer was more fun than the movie My kids were bored and wanted to leave before the end But after we made it through the first half of the movie we might as well suck it up until the end All in all an amazing cast and set but it falls short in actually entertaining the audience out of this Was this in to,4.0,23 July 2023,0.93
Im a Barbie girl in a Barbie world cie s at fi z While not seeing previous Greta Ger wigs movies might have been a mistake on my side starting exploring her filmography with Barbie was surely quite an interesting choice Honestly I was a little scared and worried about finally seeing this film after so much hype on Twitter and other social media it would be disappointing finding out that the movie is not a masterpiece Eventually I decided that no matter how bad or good Barbie actually is at least I will have the pleasure of seeing Ryan astonishing face and body on the big screen The first few scenes of the film absolutely captivated me with their doll like plastic pink aesthetic showing Barbie land as a perfect colorful paradise I have to admit though once our two main characters travelled to the real world things got a little cheesy Of course I didnt expect Barbie to be deep or dramatic but for me it fell into the family toys come to life movie clich e a little bit too much However I really liked the come us aspect of the film all the references to history of the Barbie doll and others I might as well say that Barbie became my new comfort movie something to watch with your best buds or even a loved one out of this Was this in to,8.0,19 July 2023,0.9825
The first half is great but the rest thomas ulm i I honestly cannot understand those rating on here The first half ot the movie is exactly what I expected from a barbie movie its fun its pink and it was just a great watch but then oh lord the second half started Although I understand that the producers try to address certain issues in society but this has absolutely no place in a Barbie movie I dont really enjoy it when a highly extravagant ed issues is being shoved into my face I honestly cannot understand how the producers thought that s the way to do it It leaves a bitter taste behind and destroys the good vibes from the beginning of the movie Im extremely disappointed out of this Was this in to,3.0,21 July 2023,0.7878
Funny genuine emotional and pink bc umm i With some of the greatest casting seen in a film looking at you Alan this film was bound to be an enjoyable watch Maggot Robbie plays her role with a sense of misplaced optimism anxiety and true ennui She questions her place in a world she no longer understands and brings us with her to find out Ryan Gosling goes on his own journey of self discovery understanding and empathy Incredible costumes sets choreography and songs are a joy to behold on the screen Great Ger wig expertly navigates complex topics with warmth and compassion making us all wonder if the power of Barbie can truly help to heal the real world out of this Was this in to,8.0,22 July 2023,0.9865
Perfectly Fantastic with one missteps x wb s bg out of this Was this in to,9.0,27 July 2023,0.8316
Not At All What I Expected da nils My girlfriend and I went to see this movie last night on the day of release because she was so excited for it Going into it I had my doubts I was pleasantly surprised The attention to detail was truly amazing the colourful Barbie World the way the dolls moved and interacted with objects the references to less popular and discontinued Barbie dolls I thought that the comedy in the movie was going to be completely cringe worthy However the movie was actually funny There was not any point that I felt that they were trying too hard to make the movie funny or anything like that There was just the right amount of humour for a movie like this The adult humour was a bit of fun too fair to say that I did get a good amount of laughs whilst watching Allan one of the discontinued Barbie Doll models was my favourite character throughout the movie Though his role was fairly small and he was there for a bit of comic relief he was funny and also somewhat rel a table I appreciate that this movie is not for everyone that being said I do think that there will be many mixed reviews about this movie I for one have nothing bad to say about the movie my girl and I thoroughly enjoyed it so much so that she walked out of that movie much happier than when we walked in out of this Was this in to,8.0,22 July 2023,0.9962
Mess of a movie kj c Anyone who gives this movie above a star has a vested financial interest in its success This was basically just a mess of a movie All over the place plot with nonsense scenes and situations There were some funny scenes but at its core it just had no depth logic or meaning other than Barbie v Ken Lets present a fake world where either men rule and women are puppets or women rule and men are puppets This reads like someones thesis on the state of feminism in modern society I feel bad for the families that took their children to see this expecting something lighthearted and fun This was not it Just silly out of this Was this in to,2.0,23 July 2023,0.2117
Wonderful movie am grayson out of this Was this in to,8.0,22 July 2023,0.5719
Mature humour mixed with absolutely beautiful scenes Unusual Km c Barbie lives in a perfect world When she discovers the real world she realises that people age have depression family issues and do not see the world as a perfect place that they want to be in everyday This theme of Barbie coming to terms with what it means to be a human with both the lows and the highs is what leads to some truly beautiful scenes that make the room freeze I saw the movie in a packed venue a couple hundred people all munching crisps and children rustling and asking questions During these scenes everything was silent No one moved ate or talked As for the rest of the movie it was great If you re just looking for a good movie this is one Plenty of humour and the soundtrack is amazing an instant save on Spot if y The dance sequences especially the ones with Ken are a feast for the eyes The movie touches on the idea that you dont have to be perfect or the best You dont have to be a lawyer doctor or a celebrity or a nobel prize winner There is nothing worn g with just being average The only thing stopping me from rating higher is a personal itch with the movie the main part of the movie is Barbie dealing with a male dominated society patriarchy and all the issues women face in that I dont mind the concept but after the movie I wished that wasnt the main focus It would have been a masterpiece of a movie if it had focused on the problems of the human soul sadness loss regret and the joys of human life raising a child friends finding happiness in the worst places instead of boys vs girls Lastly I would recommend a word of caution for any parents taking children to see it it is rated a at least in the UK and that s solely due to the sexual undertones and jokes thrown around Nothing terrible but could be slightly uncomfortable The hype surrounding the movie paid off Im glad I watched it out of this Was this in to,8.0,22 July 2023,0.9907
It isnt for everyone but it is for me alexandra gar n ham It definitely lived up to my expectations Walking into the theater I was scared Considering all the amazing marketing and promotion for this movie it been easily disappointing but it wasnt for me The acting was amazing the jokes and dialogue were funny but most importantly it had a message and they stick to it throughout the movie I dont think the world is ready for a film centered around women maybe its too soon I think some men will wrongly assume that it is an anti men movie and they will hate it for it Its far from that My hope is that with time people will understand its message and realize that were all K enough out of this Was this in to,9.0,22 July 2023,0.9568
A pointless movie philip val che v For me this is the most pointless movie Ive ever watched I really dont understand where all this hype came from My expectations were not that high considering the type of movie but sill I not prepared for this which is the reason why I leave my first in For me this movie is just milking the Barbie brand Great cast though The sets the costumes the colours these was perfect And the actors play so well that you actually cringe while watching So should you watch it Hah a no Dont waste your time and money spend some time with your friends instead and buy them a drink out of this Was this in to,3.0,24 July 2023,0.97
Pure Fun kevin tine Barbie is a movie about Barbie having an existential crisis Yeah that s actually the movie And its GREAT All the in barbie land believe that they helped woman and young girls be whatever they want to be and empowered them but Margot Barbie finds out that s not true she completely looses it Margot Robbie is fantastic and both sides of the spectrum the stereotypical Barbie and portraying the existential crisis she is one But at this point what cant Margot Robbie do she s fantastic Ryan Gosling is the real MVP he puts in a performance of a life time The Ken off Ken War War of Whatever That whole sequence is amazing from the song to the choreography Ryan Goslings comedic timing is impeccable and I love the journey he embarks in and his ending to finding out he doesnt live for Barbie he is his own Ken The production design is absolutely fantastic every single detail is looked after the costumes are beautiful everything in Barbie land is so colourful and so pretty to look at There comes a disconnect when they reach the real world that is a necessary evil I say that because I didnt like many of the sequences there but I thought every was necessary for the rest of the movie to work Not every joke lands but that s what happens when you take risks the movie is hilarious nonetheless Its a fantastic time and my only regret is that I didnt find a pink shirt to wear to the movie out of this Was this in to,8.0,21 July 2023,0.9517
Thank you for this movie joe is en hard t out of this Was this in to,9.0,23 July 2023,0.2732
Very good movie I recommend for a good times rc out of this Was this in to,8.0,21 July 2023,0.8462
Not even Plastic tc james This film is filled with cheap cinematic and comedic tricks dying for attention and relevance In the end the moments are stale and require as sense of I guess I should laugh or chuckle a little poor things The film preys solely upon the desperate desire permeating American culture for something anything please Nope still dont have anything original or high quality in this Era of film making Most sequences of the film are a collection of unbelievable gram like moments strung together with a lazy unity that affirms one thing confusion This film grossly underestimates the IQ of its audience or lacks the subtly and nuance to pursue the complex arguments regarding its central political themes It says only so much afraid at every step to be cancelled but also trying to stand firm in some desperation for truth to help stand up to that mean The same that Warner Bros who produced the Barbie film is partnered with Margot Robbie tries to give it her all she can open one eye tear stream with the best of them but her performance lacks the quiet composure of all struggling with identity issues It is surely a barbie ri fic film Although even the fake smiles of the actors seem fake almost as if they are saying I cant believe I am doing this They almost solemnly predict the end of the film before a single ounce of real joy can be seen had The entire film is depressing even where it is supposed to be joyful There is no great sense of play It appears everyone is outstandingly self conscious and hyper aware Weirdly hyper aware These arent artists with perhaps the exception of Gosling These are everyday men and women pretending to be actors and absurdly conscious of it One can only get along with color palettes explosions and circus jokes provocative one liners for so long The real attempt at story was shaky at best Amazingly studios allow Ger wig to direct a high school film project with a million dollar budget and a volunteer casting call of beginning drama students and a few pretty people who always wanted to be in a movie The long wait gets longer When will art take a step forward We have an American culture of business people all greedy for more money money money very well we lack artists out of this Was this in to,2.0,25 July 2023,0.9841
Poignant Message on Equality ly pas m out of this Was this in to,9.0,24 July 2023,0.5574
Big Budget Fluff celt Unfortunately this story is so bad the acting and sets cant save it It is pretty to look at like a Barbie but lacks a story that is worth the effort I think small girls will like it but other than that its a stupid movie idea that comes across as an advertisement for a toy company Not sure you will want to spend your money on this wait for it to stream Kids fell asleep after the first minutes Not sure who the audience is The story is so bad its like it was hobbled together by a bunch of tween s brainstorming I think this could be the worst movie of the decade There are much better kids movies out there out of this Was this in to,4.0,22 July 2023,-0.9124
Barbie a fun summer film for everyone jami easter out of this Was this in to,8.0,26 July 2023,0.5106
Barbie Has a Message for Her Viewers ben ballard out of this Was this in to,8.0,22 July 2023,0.0
Goofy cute and fun destiny howell out of this Was this in to,9.0,23 July 2023,0.743
Not a KIDS MOVIE PG teresa wray About reality None of the nonsense of ask the Barbie Movies In all honesty it was about patriarchy and feelings being human It was also about the relationship between children as they grow up and their toys It would not be something i would expect to bring someone under the age of to and expect them to be entertained Very much more silly adult stuff than kids in the sense of being to understand I told my human it was pretty much Rocky Horror Picture Show without the sexuality and way more pink Not really a movie to take serious but lighthearted and just a goofy movie to enjoy on some down time If it wasnt so new then i would do an Episode on my about it out of this Was this in to,8.0,23 July 2023,0.9101
Engaging start in Barbie land but it started being a drag after that simon hag out of this Was this in to,4.0,26 July 2023,-0.1655
A Hoot miss perea This Barbie script IMHO is packed on so many levels of thought on were we are today and how we got there To those who trash it I say Lighten up Francis Everyone plays their part uniquely and with verve And the set alone should be considered for an Oscar We needed this movie for the sake of sanity too much politic king has clouded the atmosphere To all those who grew up with Barbie Ken and G I Joe I hope you remember that it was a time for childlike innocence to play and have fun There is truth in comedy just ask Aristophanes Reflect on it Note The reference to is absolutely hysterical out of this Was this in to,8.0,26 July 2023,0.9154
Surprisingly goody a a n As a teenager I just went to this movie because of all the hype and jokes on gram etc But surprisingly this movie was actually really good Un surprisingly Margot Robbie was phenomenal and was the PERFECT choice for Barbie When the movie first started I really didnt know what it was going to be I thought it would just be a girly movie about dolls and feminists and everything wrong with Hollywood nowadays but this quickly proved otherwise It had the perfect amount of jokes which were surprisingly funny the plot was simple but entertaining Toward the end of the movie it got really serious and it really had me thinking about life in a way where I just want to get my life together and be a better person In conclusion this movie was great and Greta Ger wig did an amazing job with the cast and the movie as a whole out of this Was this in to,9.0,21 July 2023,0.9937
Wasnt going in expecting much kit lip For a girl who grew up playing with wasnt at all what I thought it would be I didnt think there would be a huge plot and I was so wrong The movie should be what every woman needs to see Everyone in it was amazing and perfect not Barbie perfect Had an amazing plot that made me really consider how far women have not come in life I do love the line when a man has to ask for a job in the government and gets told he can have a much lesser job I can not give it enough accolades Everyone cast was perfect for their role America and Margot Robbie were perfection for each role Will watch again and again out of this Was this in to,9.0,25 July 2023,0.9792
hot pink cotton candy m essex lana Barbie is a hot pink mess that ironically sees world in two dimensional black and white Aside from Margot and Ryan all the characters are literal one dimensional bimbo Yes im aware of the over the top humour and almost art direction is intentional Yes there s supposedly more substance than the portrayed But the message is so generic and only on surface level that nothing that has nt been done before TO BE FAIR some part of it is actually enjoyable and i had a few laugh Margot and Ryan are great but the rest of the casts is a rd And the ending is nice Overall its ended up being a for me Puking rainbow out of this Was this in to,5.0,25 July 2023,0.9746
Amazing Frizz abel I have nt written a on before but I felt like I need to for this film Genuinely one of the most heartwarming yet emotionally poignant movies Ive seen for a very long time and honestly the first movie Ive genuinely felt understood by It made me laugh it made me cry I never expected the Barbie movie of all things to stick like it did and strike a chord with me This is a movie that links directly into my experiences as a woman and perfectly encapsulates what it feels like to be under the societal pressures of being a woman and the impossibilities we face every day America monologue was incredible Honestly Id recommend this film to anyone and feel like its crucial that it gets the recognition it deserves Greta Ger wig is a phenomenal director and I cant wait for her next project out of this Was this in to,8.0,27 July 2023,0.9883
Cute Funny and Important w jr x m out of this Was this in to,9.0,25 July 2023,0.7717
One of the best movies Ive seen in years jaime e matheson I expected this to be a very good movie with some feminist undertones It ended up being insanely funny ridiculous fun and stupidly entertaining yet highly topical and comment at ive This movie hit on so many topics patriarchy capitalism feminism even mis an dry yet managed to stay consistently funny and wild throughout It never goes where you expect it to go but always defies expectations The only reason I dont give this a is for the small section of time where the feminism appears a bit too heavy handed and I can see where that would cause some male viewers to lose interest in the message Other than that this is the best movie Ive seen in years and I cant see any topping it any time soon out of this Was this in to,9.0,23 July 2023,0.9348
Incredibly fun easily profound barra g art I went to see the movie with the feeling it was being hyped to much and with not so high expectations even though I admire Greta Ger wig a lot but not even fifteen minutes into the movie I was already laughing and crying and hooked It is definitely one of the funniest Ive seen in at least years it has a simple storyline that works exactly as it suppose to without trying to be something else The message is powerful and easy to understand I it refreshing and truthful sometimes it may feel even a bit naive but in the end it is what it is and I appreciated that The performances are really delightful and full of small nuances that make them easy to connect with even though the tone is s at i ric and farcical Great movie a lot more than I expected out of this Was this in to,8.0,24 July 2023,0.993
Boring and comical not in a good way william jose castillo I wanted to like this movie but it was just plain silly Maybe its meant for pre teens I cant believe Mar go and Ryan needed the money so bad they accepted these roles Ive also noticed that Go sl in puts way too much make up on and a lot of the shots are animated or touched up digitally to make him look younger He is yr ars old Th iwc is not the type of role for him Hollywood really needs to step up when it comes to quality Barbie movie I mean that s just unnecessary I cant believe some people here thought it was entertaining Dont waste your hard earned money on this one Avoid at all costs out of this Was this in to,3.0,22 July 2023,-0.0393
A clever comedy suffuse with touching drama delectable performances and a thick helping of confused political undertones stuart roberts out of this Was this in to,8.0,23 July 2023,0.8519
Very nice keen A good movie with an important message that is delivered in a way that makes it easy to understand and can resonate with a lot of people Hopefully the way they delivered the message leads people to see the issues they depict in the movie I truly re com end this movie to everyone who likes kids movies that also has a good message The way that the Barbie world was created leads the viewer to be sucked into the world of Barbie Also the references and homages to other movies and also Barbie sets and movies really sets the cake A bonus point is that all of Kens lines in the movie is comedy gold and made the whole theater giggle a few times out of this Was this in to,8.0,25 July 2023,0.9836
Great satire on present day society s a a Gets you a typical Hollywood movie which feels good to watch but provokes you to think it helps you decide whether you want to be just influenced by the world around you the media the news and the industry which is grabbing your attention or do you want to accept that you are a human being with needs and wants and not just a piece of toy to be manipulated by the media It begins with a simile of life that is Barbie land it is kind of our own sweet world which every human being prefers to live into rather than entering into the race of humans into the workforce and do the society etc and their Barbie and can reflect upon how different the real world can be from the world they re used to kind of like what happens to people of every kind I think this is a super movie too provoking people to think are they living to please the world around them or are they just living to live out of this Was this in to,9.0,26 July 2023,0.9626
Enjoy the movie feminists Barbie is the problem with modern Hollywood Im not a sexist but this movie shows how all men are trash The ending drags so long just tell the message There are some gags that landed and the whole theater packed with girls laughed but there were some where the theatre was quite and i could hear only the fart of the woman sitting next to me If the main villi an Will Far rel wasnt there the movie is gonna be a little better because the villi an s do nothing and only drag the pace of the movie Greta Ger wig for the most part did a pretty good job and the casting is perfect Ryan Gosling is born for this role and Margot Robbie is great as i expected Overall the movie is not for me The little girls will def finely like a lot more than i did out of this Was this in to,4.0,23 July 2023,0.9862
Cute but not for every on eked zi or Yes it was a bit preachy at times the feminist speech that the mom America gave in the middle of the movie was out of place but overall the message was ok and the movie was cute I had some doubts about casting but Ryan Gosling killed it and Margot Robbie is obviously the closest to a real life Barbie you could get in the modern day Im not really sure the target age demographic either Im and saw it with my mom and we both liked it but i dk it might not be great for super little kids Its not overly vulgar or anything but at times it seems more focused on appealing to teenage girls and grown women Also Michael Cera is rad and probably the best part of the movie for me His role is super fitting and its fun to see him dressed all in pastel and pink being a relatively normal dude in scenes full of out of this Was this in to,9.0,22 July 2023,0.979
Very fun movie christina lis hal This movie was everything that was expected of it It was funny feminist ic cute beautiful and everything plastic It was probably expected by many that the movie would be very superficial and focus more on the fun side of barbie but it surprised us This movie took a deep dive into what it is to be a girl and a woman in society and in the patriarchal world we live in today It also brought into daylight the problematic history surrounding the plastic doll with many humorous elements The only thing that brought this film down from a was that it was everything we expected and was missing a surprising plot twist All in all I really recommend to watch this movie it was a wonderful experience in the cinema out of this Was this in to,9.0,22 July 2023,0.9611
